id,subj_age,subj_gender,face,masc,condition,scale,race,rating
53,50,female,a3_6,100,md,m,a,84
53,50,female,a4_0,0,md,m,a,2
53,50,female,a4_1,16.67,md,m,a,3
53,50,female,a4_2,33.33,md,m,a,4
53,50,female,a4_3,50,md,m,a,61
53,50,female,a4_4,66.67,md,m,a,63
53,50,female,a4_5,83.33,md,m,a,58
53,50,female,a4_6,100,md,m,a,96
53,50,female,b6_0,0,md,m,b,9
53,50,female,b6_1,16.67,md,m,b,7
53,50,female,b6_2,33.33,md,m,b,16
53,50,female,b6_3,50,md,m,b,69
53,50,female,b6_4,66.67,md,m,b,93
53,50,female,b6_5,83.33,md,m,b,99
53,50,female,b6_6,100,md,m,b,100
53,50,female,b7_0,0,md,m,b,9
53,50,female,b7_1,16.67,md,m,b,39
53,50,female,b7_2,33.33,md,m,b,42
53,50,female,b7_3,50,md,m,b,85
53,50,female,b7_4,66.67,md,m,b,98
53,50,female,b7_5,83.33,md,m,b,90
53,50,female,b7_6,100,md,m,b,98
53,50,female,a5_0,0,md,m,a,7
53,50,female,a5_1,16.67,md,m,a,6
53,50,female,a5_2,33.33,md,m,a,3
53,50,female,a5_3,50,md,m,a,13
53,50,female,a5_4,66.67,md,m,a,39
53,50,female,a5_5,83.33,md,m,a,88
53,50,female,a5_6,100,md,m,a,92
54,63,female,w1_0,100,md,f,w,0
54,63,female,w1_1,83.33,md,f,w,0
54,63,female,w1_2,66.67,md,f,w,39
54,63,female,w1_3,50,md,f,w,42
54,63,female,w1_4,33.33,md,f,w,64
54,63,female,w1_5,16.67,md,f,w,62
54,63,female,w1_6,0,md,f,w,67
54,63,female,w3_0,100,md,f,w,0
54,63,female,w3_1,83.33,md,f,w,0
54,63,female,w3_2,66.67,md,f,w,54
54,63,female,w3_3,50,md,f,w,57
54,63,female,w3_4,33.33,md,f,w,57
54,63,female,w3_5,16.67,md,f,w,64
54,63,female,w3_6,0,md,f,w,56
54,63,female,w4_0,100,md,f,w,0
54,63,female,w4_1,83.33,md,f,w,0
54,63,female,w4_2,66.67,md,f,w,23
54,63,female,w4_3,50,md,f,w,68
54,63,female,w4_4,33.33,md,f,w,68
54,63,female,w4_5,16.67,md,f,w,71
54,63,female,w4_6,0,md,f,w,85
54,63,female,b2_0,0,md,f,b,98
54,63,female,b2_1,16.67,md,f,b,100
54,63,female,b2_2,33.33,md,f,b,100
54,63,female,b2_3,50,md,f,b,66
54,63,female,b2_4,66.67,md,f,b,33
54,63,female,b2_5,83.33,md,f,b,21
54,63,female,b2_6,100,md,f,b,0
54,63,female,b4_0,0,md,f,b,83
54,63,female,b4_1,16.67,md,f,b,69
54,63,female,b4_2,33.33,md,f,b,78
54,63,female,b4_3,50,md,f,b,54
54,63,female,b4_4,66.67,md,f,b,2
54,63,female,b4_5,83.33,md,f,b,0
54,63,female,b4_6,100,md,f,b,0
54,63,female,a1_0,0,md,f,a,96
54,63,female,a1_1,16.67,md,f,a,62
54,63,female,a1_2,33.33,md,f,a,92
54,63,female,a1_3,50,md,f,a,77
54,63,female,a1_4,66.67,md,f,a,36
54,63,female,a1_5,83.33,md,f,a,0
54,63,female,a1_6,100,md,f,a,0
54,63,female,b9_0,0,md,f,b,100
54,63,female,b9_1,16.67,md,f,b,100
54,63,female,b9_2,33.33,md,f,b,100
54,63,female,b9_3,50,md,f,b,70
54,63,female,b9_4,66.67,md,f,b,27
54,63,female,b9_5,83.33,md,f,b,0
54,63,female,b9_6,100,md,f,b,0
54,63,female,a8_0,0,md,f,a,100
54,63,female,a8_1,16.67,md,f,a,100
54,63,female,a8_2,33.33,md,f,a,71
54,63,female,a8_3,50,md,f,a,53
54,63,female,a8_4,66.67,md,f,a,26
54,63,female,a8_5,83.33,md,f,a,0
54,63,female,a8_6,100,md,f,a,0
54,63,female,a10_0,0,md,f,a,89
54,63,female,a10_1,16.67,md,f,a,69
54,63,female,a10_2,33.33,md,f,a,57
54,63,female,a10_3,50,md,f,a,52
54,63,female,a10_4,66.67,md,f,a,42
54,63,female,a10_5,83.33,md,f,a,8
54,63,female,a10_6,100,md,f,a,0
54,63,female,w1_0,100,md,m,w,100
54,63,female,w1_1,83.33,md,m,w,100
54,63,female,w1_2,66.67,md,m,w,81
54,63,female,w1_3,50,md,m,w,77
54,63,female,w1_4,33.33,md,m,w,41
54,63,female,w1_5,16.67,md,m,w,37
54,63,female,w1_6,0,md,m,w,57
54,63,female,w3_0,100,md,m,w,100
54,63,female,w3_1,83.33,md,m,w,100
54,63,female,w3_2,66.67,md,m,w,100
54,63,female,w3_3,50,md,m,w,58
54,63,female,w3_4,33.33,md,m,w,63
54,63,female,w3_5,16.67,md,m,w,45
54,63,female,w3_6,0,md,m,w,36
54,63,female,w4_0,100,md,m,w,100
54,63,female,w4_1,83.33,md,m,w,99
54,63,female,w4_2,66.67,md,m,w,100
54,63,female,w4_3,50,md,m,w,63
54,63,female,w4_4,33.33,md,m,w,11
54,63,female,w4_5,16.67,md,m,w,27
54,63,female,w4_6,0,md,m,w,0
54,63,female,b2_0,0,md,m,b,0
54,63,female,b2_1,16.67,md,m,b,0
54,63,female,b2_2,33.33,md,m,b,0
54,63,female,b2_3,50,md,m,b,38
54,63,female,b2_4,66.67,md,m,b,56
54,63,female,b2_5,83.33,md,m,b,64
54,63,female,b2_6,100,md,m,b,77
54,63,female,b4_0,0,md,m,b,12
54,63,female,b4_1,16.67,md,m,b,32
54,63,female,b4_2,33.33,md,m,b,41
54,63,female,b4_3,50,md,m,b,69
54,63,female,b4_4,66.67,md,m,b,100
54,63,female,b4_5,83.33,md,m,b,99
54,63,female,b4_6,100,md,m,b,100
54,63,female,a1_0,0,md,m,a,24
54,63,female,a1_1,16.67,md,m,a,15
54,63,female,a1_2,33.33,md,m,a,6
54,63,female,a1_3,50,md,m,a,29
54,63,female,a1_4,66.67,md,m,a,70
54,63,female,a1_5,83.33,md,m,a,92
54,63,female,a1_6,100,md,m,a,100
54,63,female,b9_0,0,md,m,b,0
54,63,female,b9_1,16.67,md,m,b,12
54,63,female,b9_2,33.33,md,m,b,13
54,63,female,b9_3,50,md,m,b,61
54,63,female,b9_4,66.67,md,m,b,98
54,63,female,b9_5,83.33,md,m,b,100
54,63,female,b9_6,100,md,m,b,100
54,63,female,a8_0,0,md,m,a,1
54,63,female,a8_1,16.67,md,m,a,0
54,63,female,a8_2,33.33,md,m,a,0
54,63,female,a8_3,50,md,m,a,36
54,63,female,a8_4,66.67,md,m,a,70
54,63,female,a8_5,83.33,md,m,a,100
54,63,female,a8_6,100,md,m,a,100
54,63,female,a10_0,0,md,m,a,13
54,63,female,a10_1,16.67,md,m,a,30
54,63,female,a10_2,33.33,md,m,a,40
54,63,female,a10_3,50,md,m,a,40
54,63,female,a10_4,66.67,md,m,a,77
54,63,female,a10_5,83.33,md,m,a,100
54,63,female,a10_6,100,md,m,a,100
55,33,female,w1_0,100,sd,1,w,92
55,33,female,w1_1,83.33,sd,1,w,82
55,33,female,w1_2,66.67,sd,1,w,45
55,33,female,w1_3,50,sd,1,w,43
55,33,female,w1_4,33.33,sd,1,w,14
55,33,female,w1_5,16.67,sd,1,w,29
55,33,female,w1_6,0,sd,1,w,2
55,33,female,w3_0,100,sd,1,w,65
55,33,female,w3_1,83.33,sd,1,w,76
55,33,female,w3_2,66.67,sd,1,w,70
55,33,female,w3_3,50,sd,1,w,34
55,33,female,w3_4,33.33,sd,1,w,31
55,33,female,w3_5,16.67,sd,1,w,6
55,33,female,w3_6,0,sd,1,w,32
55,33,female,w4_0,100,sd,1,w,95
55,33,female,w4_1,83.33,sd,1,w,55
55,33,female,w4_2,66.67,sd,1,w,39
55,33,female,w4_3,50,sd,1,w,26
55,33,female,w4_4,33.33,sd,1,w,4
55,33,female,w4_5,16.67,sd,1,w,6
55,33,female,w4_6,0,sd,1,w,24
55,33,female,w5_0,100,sd,1,w,57
55,33,female,w5_1,83.33,sd,1,w,58
55,33,female,w5_2,66.67,sd,1,w,58
55,33,female,w5_3,50,sd,1,w,28
55,33,female,w5_4,33.33,sd,1,w,30
55,33,female,w5_5,16.67,sd,1,w,19
55,33,female,w5_6,0,sd,1,w,30
55,33,female,w10_0,100,sd,1,w,74
55,33,female,w10_1,83.33,sd,1,w,64
55,33,female,w10_2,66.67,sd,1,w,59
55,33,female,w10_3,50,sd,1,w,27
55,33,female,w10_4,33.33,sd,1,w,11
55,33,female,w10_5,16.67,sd,1,w,10
55,33,female,w10_6,0,sd,1,w,12
55,33,female,w9_0,100,sd,1,w,100
55,33,female,w9_1,83.33,sd,1,w,64
55,33,female,w9_2,66.67,sd,1,w,56
55,33,female,w9_3,50,sd,1,w,43
55,33,female,w9_4,33.33,sd,1,w,22
55,33,female,w9_5,16.67,sd,1,w,2
55,33,female,w9_6,0,sd,1,w,2
55,33,female,b2_0,0,sd,1,b,7
55,33,female,b2_1,16.67,sd,1,b,0
55,33,female,b2_2,33.33,sd,1,b,12
55,33,female,b2_3,50,sd,1,b,20
55,33,female,b2_4,66.67,sd,1,b,60
55,33,female,b2_5,83.33,sd,1,b,75
55,33,female,b2_6,100,sd,1,b,86
55,33,female,b4_0,0,sd,1,b,15
55,33,female,b4_1,16.67,sd,1,b,9
55,33,female,b4_2,33.33,sd,1,b,36
55,33,female,b4_3,50,sd,1,b,36
55,33,female,b4_4,66.67,sd,1,b,80
55,33,female,b4_5,83.33,sd,1,b,89
55,33,female,b4_6,100,sd,1,b,83
55,33,female,b5_0,0,sd,1,b,23
55,33,female,b5_1,16.67,sd,1,b,4
55,33,female,b5_2,33.33,sd,1,b,19
55,33,female,b5_3,50,sd,1,b,59
55,33,female,b5_4,66.67,sd,1,b,59
55,33,female,b5_5,83.33,sd,1,b,83
55,33,female,b5_6,100,sd,1,b,88
55,33,female,b6_0,0,sd,1,b,13
55,33,female,b6_1,16.67,sd,1,b,13
55,33,female,b6_2,33.33,sd,1,b,41
55,33,female,b6_3,50,sd,1,b,43
55,33,female,b6_4,66.67,sd,1,b,59
55,33,female,b6_5,83.33,sd,1,b,78
55,33,female,b6_6,100,sd,1,b,93
55,33,female,b7_0,0,sd,1,b,28
55,33,female,b7_1,16.67,sd,1,b,21
55,33,female,b7_2,33.33,sd,1,b,43
55,33,female,b7_3,50,sd,1,b,56
55,33,female,b7_4,66.67,sd,1,b,61
55,33,female,b7_5,83.33,sd,1,b,58
55,33,female,b7_6,100,sd,1,b,88
55,33,female,b9_0,0,sd,1,b,10
55,33,female,b9_1,16.67,sd,1,b,2
55,33,female,b9_2,33.33,sd,1,b,3
55,33,female,b9_3,50,sd,1,b,36
55,33,female,b9_4,66.67,sd,1,b,94
55,33,female,b9_5,83.33,sd,1,b,85
55,33,female,b9_6,100,sd,1,b,100
55,33,female,a1_0,0,sd,1,a,9
55,33,female,a1_1,16.67,sd,1,a,2
55,33,female,a1_2,33.33,sd,1,a,0
55,33,female,a1_3,50,sd,1,a,7
55,33,female,a1_4,66.67,sd,1,a,64
55,33,female,a1_5,83.33,sd,1,a,63
55,33,female,a1_6,100,sd,1,a,70
55,33,female,a3_0,0,sd,1,a,28
55,33,female,a3_1,16.67,sd,1,a,41
55,33,female,a3_2,33.33,sd,1,a,54
55,33,female,a3_3,50,sd,1,a,28
55,33,female,a3_4,66.67,sd,1,a,57
55,33,female,a3_5,83.33,sd,1,a,57
55,33,female,a3_6,100,sd,1,a,75
55,33,female,a4_0,0,sd,1,a,10
55,33,female,a4_1,16.67,sd,1,a,0
55,33,female,a4_2,33.33,sd,1,a,7
55,33,female,a4_3,50,sd,1,a,29
55,33,female,a4_4,66.67,sd,1,a,59
55,33,female,a4_5,83.33,sd,1,a,60
55,33,female,a4_6,100,sd,1,a,94
55,33,female,a5_0,0,sd,1,a,8
55,33,female,a5_1,16.67,sd,1,a,30
55,33,female,a5_2,33.33,sd,1,a,13
55,33,female,a5_3,50,sd,1,a,4
55,33,female,a5_4,66.67,sd,1,a,58
55,33,female,a5_5,83.33,sd,1,a,63
55,33,female,a5_6,100,sd,1,a,83
55,33,female,a8_0,0,sd,1,a,25
55,33,female,a8_1,16.67,sd,1,a,16
55,33,female,a8_2,33.33,sd,1,a,28
55,33,female,a8_3,50,sd,1,a,21
55,33,female,a8_4,66.67,sd,1,a,54
55,33,female,a8_5,83.33,sd,1,a,85
55,33,female,a8_6,100,sd,1,a,80
55,33,female,a10_0,0,sd,1,a,7
55,33,female,a10_1,16.67,sd,1,a,22
55,33,female,a10_2,33.33,sd,1,a,32
55,33,female,a10_3,50,sd,1,a,53
55,33,female,a10_4,66.67,sd,1,a,64
55,33,female,a10_5,83.33,sd,1,a,81
55,33,female,a10_6,100,sd,1,a,82
57,28,Male,w1_0,100,sd,1,w,100
57,28,Male,w1_1,83.33,sd,1,w,79
57,28,Male,w1_2,66.67,sd,1,w,39
57,28,Male,w1_3,50,sd,1,w,43
57,28,Male,w1_4,33.33,sd,1,w,18
57,28,Male,w1_5,16.67,sd,1,w,20
57,28,Male,w1_6,0,sd,1,w,28
57,28,Male,w3_0,100,sd,1,w,100
57,28,Male,w3_1,83.33,sd,1,w,100
57,28,Male,w3_2,66.67,sd,1,w,33
57,28,Male,w3_3,50,sd,1,w,58
57,28,Male,w3_4,33.33,sd,1,w,23
57,28,Male,w3_5,16.67,sd,1,w,0
57,28,Male,w3_6,0,sd,1,w,16
57,28,Male,w4_0,100,sd,1,w,100
57,28,Male,w4_1,83.33,sd,1,w,100
57,28,Male,w4_2,66.67,sd,1,w,63
57,28,Male,w4_3,50,sd,1,w,13
57,28,Male,w4_4,33.33,sd,1,w,0
57,28,Male,w4_5,16.67,sd,1,w,23
57,28,Male,w4_6,0,sd,1,w,0
57,28,Male,w5_0,100,sd,1,w,100
57,28,Male,w5_1,83.33,sd,1,w,77
57,28,Male,w5_2,66.67,sd,1,w,65
57,28,Male,w5_3,50,sd,1,w,39
57,28,Male,w5_4,33.33,sd,1,w,37
57,28,Male,w5_5,16.67,sd,1,w,0
57,28,Male,w5_6,0,sd,1,w,5
57,28,Male,w10_0,100,sd,1,w,100
57,28,Male,w10_1,83.33,sd,1,w,100
57,28,Male,w10_2,66.67,sd,1,w,94
57,28,Male,w10_3,50,sd,1,w,90
57,28,Male,w10_4,33.33,sd,1,w,44
57,28,Male,w10_5,16.67,sd,1,w,9
57,28,Male,w10_6,0,sd,1,w,11
57,28,Male,w9_0,100,sd,1,w,78
57,28,Male,w9_1,83.33,sd,1,w,88
57,28,Male,w9_2,66.67,sd,1,w,63
57,28,Male,w9_3,50,sd,1,w,43
57,28,Male,w9_4,33.33,sd,1,w,11
57,28,Male,w9_5,16.67,sd,1,w,34
57,28,Male,w9_6,0,sd,1,w,31
57,28,Male,b2_0,0,sd,1,b,11
57,28,Male,b2_1,16.67,sd,1,b,19
57,28,Male,b2_2,33.33,sd,1,b,24
57,28,Male,b2_3,50,sd,1,b,50
57,28,Male,b2_4,66.67,sd,1,b,34
57,28,Male,b2_5,83.33,sd,1,b,100
57,28,Male,b2_6,100,sd,1,b,100
57,28,Male,b4_0,0,sd,1,b,8
57,28,Male,b4_1,16.67,sd,1,b,14
57,28,Male,b4_2,33.33,sd,1,b,13
57,28,Male,b4_3,50,sd,1,b,75
57,28,Male,b4_4,66.67,sd,1,b,76
57,28,Male,b4_5,83.33,sd,1,b,100
57,28,Male,b4_6,100,sd,1,b,100
57,28,Male,b5_0,0,sd,1,b,0
57,28,Male,b5_1,16.67,sd,1,b,83
57,28,Male,b5_2,33.33,sd,1,b,38
57,28,Male,b5_3,50,sd,1,b,92
57,28,Male,b5_4,66.67,sd,1,b,93
57,28,Male,b5_5,83.33,sd,1,b,100
57,28,Male,b5_6,100,sd,1,b,100
57,28,Male,b6_0,0,sd,1,b,30
57,28,Male,b6_1,16.67,sd,1,b,39
57,28,Male,b6_2,33.33,sd,1,b,69
57,28,Male,b6_3,50,sd,1,b,33
57,28,Male,b6_4,66.67,sd,1,b,100
57,28,Male,b6_5,83.33,sd,1,b,80
57,28,Male,b6_6,100,sd,1,b,100
57,28,Male,b7_0,0,sd,1,b,16
57,28,Male,b7_1,16.67,sd,1,b,75
57,28,Male,b7_2,33.33,sd,1,b,42
57,28,Male,b7_3,50,sd,1,b,74
57,28,Male,b7_4,66.67,sd,1,b,100
57,28,Male,b7_5,83.33,sd,1,b,94
57,28,Male,b7_6,100,sd,1,b,100
57,28,Male,b9_0,0,sd,1,b,9
57,28,Male,b9_1,16.67,sd,1,b,0
57,28,Male,b9_2,33.33,sd,1,b,16
57,28,Male,b9_3,50,sd,1,b,43
57,28,Male,b9_4,66.67,sd,1,b,100
57,28,Male,b9_5,83.33,sd,1,b,100
57,28,Male,b9_6,100,sd,1,b,100
57,28,Male,a1_0,0,sd,1,a,5
57,28,Male,a1_1,16.67,sd,1,a,7
57,28,Male,a1_2,33.33,sd,1,a,9
57,28,Male,a1_3,50,sd,1,a,14
57,28,Male,a1_4,66.67,sd,1,a,66
57,28,Male,a1_5,83.33,sd,1,a,78
57,28,Male,a1_6,100,sd,1,a,76
57,28,Male,a3_0,0,sd,1,a,9
57,28,Male,a3_1,16.67,sd,1,a,16
57,28,Male,a3_2,33.33,sd,1,a,17
57,28,Male,a3_3,50,sd,1,a,18
57,28,Male,a3_4,66.67,sd,1,a,21
57,28,Male,a3_5,83.33,sd,1,a,76
57,28,Male,a3_6,100,sd,1,a,84
57,28,Male,a4_0,0,sd,1,a,11
57,28,Male,a4_1,16.67,sd,1,a,0
57,28,Male,a4_2,33.33,sd,1,a,10
57,28,Male,a4_3,50,sd,1,a,27
57,28,Male,a4_4,66.67,sd,1,a,60
57,28,Male,a4_5,83.33,sd,1,a,62
57,28,Male,a4_6,100,sd,1,a,100
57,28,Male,a5_0,0,sd,1,a,0
57,28,Male,a5_1,16.67,sd,1,a,11
57,28,Male,a5_2,33.33,sd,1,a,10
57,28,Male,a5_3,50,sd,1,a,15
57,28,Male,a5_4,66.67,sd,1,a,31
57,28,Male,a5_5,83.33,sd,1,a,100
57,28,Male,a5_6,100,sd,1,a,76
57,28,Male,a8_0,0,sd,1,a,18
57,28,Male,a8_1,16.67,sd,1,a,17
57,28,Male,a8_2,33.33,sd,1,a,11
57,28,Male,a8_3,50,sd,1,a,9
57,28,Male,a8_4,66.67,sd,1,a,14
57,28,Male,a8_5,83.33,sd,1,a,79
57,28,Male,a8_6,100,sd,1,a,73
57,28,Male,a10_0,0,sd,1,a,15
57,28,Male,a10_1,16.67,sd,1,a,0
57,28,Male,a10_2,33.33,sd,1,a,14
57,28,Male,a10_3,50,sd,1,a,12
57,28,Male,a10_4,66.67,sd,1,a,27
57,28,Male,a10_5,83.33,sd,1,a,94
57,28,Male,a10_6,100,sd,1,a,81
58,22,male,w1_0,100,sd,1,w,76
58,22,male,w1_1,83.33,sd,1,w,51
58,22,male,w1_2,66.67,sd,1,w,28
58,22,male,w1_3,50,sd,1,w,50
58,22,male,w1_4,33.33,sd,1,w,46
58,22,male,w1_5,16.67,sd,1,w,19
58,22,male,w1_6,0,sd,1,w,10
58,22,male,w3_0,100,sd,1,w,72
58,22,male,w3_1,83.33,sd,1,w,83
58,22,male,w3_2,66.67,sd,1,w,53
58,22,male,w3_3,50,sd,1,w,51
58,22,male,w3_4,33.33,sd,1,w,51
58,22,male,w3_5,16.67,sd,1,w,50
58,22,male,w3_6,0,sd,1,w,50
58,22,male,w4_0,100,sd,1,w,88
58,22,male,w4_1,83.33,sd,1,w,82
58,22,male,w4_2,66.67,sd,1,w,60
58,22,male,w4_3,50,sd,1,w,24
58,22,male,w4_4,33.33,sd,1,w,43
58,22,male,w4_5,16.67,sd,1,w,9
58,22,male,w4_6,0,sd,1,w,6
58,22,male,w5_0,100,sd,1,w,56
58,22,male,w5_1,83.33,sd,1,w,57
58,22,male,w5_2,66.67,sd,1,w,48
58,22,male,w5_3,50,sd,1,w,50
58,22,male,w5_4,33.33,sd,1,w,38
58,22,male,w5_5,16.67,sd,1,w,20
58,22,male,w5_6,0,sd,1,w,8
58,22,male,w10_0,100,sd,1,w,91
58,22,male,w10_1,83.33,sd,1,w,92
58,22,male,w10_2,66.67,sd,1,w,81
58,22,male,w10_3,50,sd,1,w,47
58,22,male,w10_4,33.33,sd,1,w,47
58,22,male,w10_5,16.67,sd,1,w,17
58,22,male,w10_6,0,sd,1,w,6
58,22,male,w9_0,100,sd,1,w,81
58,22,male,w9_1,83.33,sd,1,w,65
58,22,male,w9_2,66.67,sd,1,w,57
58,22,male,w9_3,50,sd,1,w,50
58,22,male,w9_4,33.33,sd,1,w,38
58,22,male,w9_5,16.67,sd,1,w,6
58,22,male,w9_6,0,sd,1,w,6
58,22,male,b2_0,0,sd,1,b,5
58,22,male,b2_1,16.67,sd,1,b,11
58,22,male,b2_2,33.33,sd,1,b,28
58,22,male,b2_3,50,sd,1,b,23
58,22,male,b2_4,66.67,sd,1,b,61
58,22,male,b2_5,83.33,sd,1,b,92
58,22,male,b2_6,100,sd,1,b,89
58,22,male,b4_0,0,sd,1,b,5
58,22,male,b4_1,16.67,sd,1,b,12
58,22,male,b4_2,33.33,sd,1,b,28
58,22,male,b4_3,50,sd,1,b,71
58,22,male,b4_4,66.67,sd,1,b,76
58,22,male,b4_5,83.33,sd,1,b,93
58,22,male,b4_6,100,sd,1,b,88
58,22,male,b5_0,0,sd,1,b,23
58,22,male,b5_1,16.67,sd,1,b,33
58,22,male,b5_2,33.33,sd,1,b,36
58,22,male,b5_3,50,sd,1,b,93
58,22,male,b5_4,66.67,sd,1,b,89
58,22,male,b5_5,83.33,sd,1,b,92
58,22,male,b5_6,100,sd,1,b,90
58,22,male,b6_0,0,sd,1,b,42
58,22,male,b6_1,16.67,sd,1,b,48
58,22,male,b6_2,33.33,sd,1,b,48
58,22,male,b6_3,50,sd,1,b,60
58,22,male,b6_4,66.67,sd,1,b,86
58,22,male,b6_5,83.33,sd,1,b,89
58,22,male,b6_6,100,sd,1,b,88
58,22,male,b7_0,0,sd,1,b,44
58,22,male,b7_1,16.67,sd,1,b,45
58,22,male,b7_2,33.33,sd,1,b,51
58,22,male,b7_3,50,sd,1,b,57
58,22,male,b7_4,66.67,sd,1,b,74
58,22,male,b7_5,83.33,sd,1,b,83
58,22,male,b7_6,100,sd,1,b,87
58,22,male,b9_0,0,sd,1,b,9
58,22,male,b9_1,16.67,sd,1,b,20
58,22,male,b9_2,33.33,sd,1,b,27
58,22,male,b9_3,50,sd,1,b,55
58,22,male,b9_4,66.67,sd,1,b,65
58,22,male,b9_5,83.33,sd,1,b,82
58,22,male,b9_6,100,sd,1,b,94
58,22,male,a1_0,0,sd,1,a,9
58,22,male,a1_1,16.67,sd,1,a,15
58,22,male,a1_2,33.33,sd,1,a,48
58,22,male,a1_3,50,sd,1,a,54
58,22,male,a1_4,66.67,sd,1,a,83
58,22,male,a1_5,83.33,sd,1,a,90
58,22,male,a1_6,100,sd,1,a,87
58,22,male,a3_0,0,sd,1,a,60
58,22,male,a3_1,16.67,sd,1,a,50
58,22,male,a3_2,33.33,sd,1,a,56
58,22,male,a3_3,50,sd,1,a,73
58,22,male,a3_4,66.67,sd,1,a,81
58,22,male,a3_5,83.33,sd,1,a,91
58,22,male,a3_6,100,sd,1,a,88
58,22,male,a4_0,0,sd,1,a,10
58,22,male,a4_1,16.67,sd,1,a,37
58,22,male,a4_2,33.33,sd,1,a,35
58,22,male,a4_3,50,sd,1,a,69
58,22,male,a4_4,66.67,sd,1,a,75
58,22,male,a4_5,83.33,sd,1,a,75
58,22,male,a4_6,100,sd,1,a,95
58,22,male,a5_0,0,sd,1,a,9
58,22,male,a5_1,16.67,sd,1,a,11
58,22,male,a5_2,33.33,sd,1,a,9
58,22,male,a5_3,50,sd,1,a,54
58,22,male,a5_4,66.67,sd,1,a,88
58,22,male,a5_5,83.33,sd,1,a,83
58,22,male,a5_6,100,sd,1,a,84
58,22,male,a8_0,0,sd,1,a,10
58,22,male,a8_1,16.67,sd,1,a,13
58,22,male,a8_2,33.33,sd,1,a,56
58,22,male,a8_3,50,sd,1,a,48
58,22,male,a8_4,66.67,sd,1,a,81
58,22,male,a8_5,83.33,sd,1,a,93
58,22,male,a8_6,100,sd,1,a,86
58,22,male,a10_0,0,sd,1,a,43
58,22,male,a10_1,16.67,sd,1,a,52
58,22,male,a10_2,33.33,sd,1,a,11
58,22,male,a10_3,50,sd,1,a,48
58,22,male,a10_4,66.67,sd,1,a,72
58,22,male,a10_5,83.33,sd,1,a,90
58,22,male,a10_6,100,sd,1,a,92
68,21,biracial,w5_0,100,md,f,w,0
68,21,biracial,w5_1,83.33,md,f,w,0
68,21,biracial,w5_2,66.67,md,f,w,0
68,21,biracial,w5_3,50,md,f,w,1
68,21,biracial,w5_4,33.33,md,f,w,100
68,21,biracial,w5_5,16.67,md,f,w,100
68,21,biracial,w5_6,0,md,f,w,99
68,21,biracial,w10_0,100,md,f,w,1
68,21,biracial,w10_1,83.33,md,f,w,0
68,21,biracial,w10_2,66.67,md,f,w,0
68,21,biracial,w10_3,50,md,f,w,0
68,21,biracial,w10_4,33.33,md,f,w,100
68,21,biracial,w10_5,16.67,md,f,w,100
68,21,biracial,w10_6,0,md,f,w,100
68,21,biracial,w9_0,100,md,f,w,0
68,21,biracial,w9_1,83.33,md,f,w,0
68,21,biracial,w9_2,66.67,md,f,w,0
68,21,biracial,w9_3,50,md,f,w,0
68,21,biracial,w9_4,33.33,md,f,w,0
68,21,biracial,w9_5,16.67,md,f,w,100
68,21,biracial,w9_6,0,md,f,w,100
68,21,biracial,b5_0,0,md,f,b,100
68,21,biracial,b5_1,16.67,md,f,b,100
68,21,biracial,b5_2,33.33,md,f,b,99
68,21,biracial,b5_3,50,md,f,b,0
68,21,biracial,b5_4,66.67,md,f,b,0
68,21,biracial,b5_5,83.33,md,f,b,0
68,21,biracial,b5_6,100,md,f,b,0
68,21,biracial,a3_0,0,md,f,a,100
68,21,biracial,a3_1,16.67,md,f,a,100
68,21,biracial,a3_2,33.33,md,f,a,100
68,21,biracial,a3_3,50,md,f,a,100
68,21,biracial,a3_4,66.67,md,f,a,0
68,21,biracial,a3_5,83.33,md,f,a,0
68,21,biracial,a3_6,100,md,f,a,0
68,21,biracial,a4_0,0,md,f,a,100
68,21,biracial,a4_1,16.67,md,f,a,100
68,21,biracial,a4_2,33.33,md,f,a,100
68,21,biracial,a4_3,50,md,f,a,0
68,21,biracial,a4_4,66.67,md,f,a,0
68,21,biracial,a4_5,83.33,md,f,a,0
68,21,biracial,a4_6,100,md,f,a,0
68,21,biracial,b6_0,0,md,f,b,100
68,21,biracial,b6_1,16.67,md,f,b,100
68,21,biracial,b6_2,33.33,md,f,b,0
68,21,biracial,b6_3,50,md,f,b,0
68,21,biracial,b6_4,66.67,md,f,b,1
68,21,biracial,b6_5,83.33,md,f,b,0
68,21,biracial,b6_6,100,md,f,b,0
68,21,biracial,b7_0,0,md,f,b,100
68,21,biracial,b7_1,16.67,md,f,b,0
68,21,biracial,b7_2,33.33,md,f,b,0
68,21,biracial,b7_3,50,md,f,b,0
68,21,biracial,b7_4,66.67,md,f,b,0
68,21,biracial,b7_5,83.33,md,f,b,0
68,21,biracial,b7_6,100,md,f,b,0
68,21,biracial,a5_0,0,md,f,a,100
68,21,biracial,a5_1,16.67,md,f,a,100
68,21,biracial,a5_2,33.33,md,f,a,100
68,21,biracial,a5_3,50,md,f,a,100
68,21,biracial,a5_4,66.67,md,f,a,0
68,21,biracial,a5_5,83.33,md,f,a,0
68,21,biracial,a5_6,100,md,f,a,0
68,21,biracial,w5_0,100,md,m,w,100
68,21,biracial,w5_1,83.33,md,m,w,100
68,21,biracial,w5_2,66.67,md,m,w,100
68,21,biracial,w5_3,50,md,m,w,99
68,21,biracial,w5_4,33.33,md,m,w,0
