id,condition,face,morph,scale,categorization,Age_1,Gender_1,Gender_binary_beliefs_1,Gender_binary_beliefs_2,Gender_binary_beliefs_3,Gender_binary_beliefs_4,race,masc,fem
72,md,w4,2,m,87,21,Male,4,2,5,5,w,66.67,33.33
72,md,w4,3,m,11,21,Male,4,2,5,5,w,50,50
72,md,w4,4,m,3,21,Male,4,2,5,5,w,33.33,66.67
72,md,w4,5,m,14,21,Male,4,2,5,5,w,16.67,83.33
72,md,w4,6,m,0,21,Male,4,2,5,5,w,0,100
72,md,b2,0,m,7,21,Male,4,2,5,5,b,0,100
72,md,b2,1,m,0,21,Male,4,2,5,5,b,16.67,83.33
72,md,b2,2,m,0,21,Male,4,2,5,5,b,33.33,66.67
72,md,b2,3,m,26,21,Male,4,2,5,5,b,50,50
72,md,b2,4,m,78,21,Male,4,2,5,5,b,66.67,33.33
72,md,b2,5,m,87,21,Male,4,2,5,5,b,83.33,16.67
72,md,b2,6,m,100,21,Male,4,2,5,5,b,100,0
72,md,b4,0,m,1,21,Male,4,2,5,5,b,0,100
72,md,b4,1,m,2,21,Male,4,2,5,5,b,16.67,83.33
72,md,b4,2,m,90,21,Male,4,2,5,5,b,33.33,66.67
72,md,b4,3,m,17,21,Male,4,2,5,5,b,50,50
72,md,b4,4,m,88,21,Male,4,2,5,5,b,66.67,33.33
72,md,b4,5,m,79,21,Male,4,2,5,5,b,83.33,16.67
72,md,b4,6,m,100,21,Male,4,2,5,5,b,100,0
72,md,a1,0,m,0,21,Male,4,2,5,5,a,0,100
72,md,a1,1,m,19,21,Male,4,2,5,5,a,16.67,83.33
72,md,a1,2,m,7,21,Male,4,2,5,5,a,33.33,66.67
72,md,a1,3,m,99,21,Male,4,2,5,5,a,50,50
72,md,a1,4,m,90,21,Male,4,2,5,5,a,66.67,33.33
72,md,a1,5,m,93,21,Male,4,2,5,5,a,83.33,16.67
72,md,a1,6,m,96,21,Male,4,2,5,5,a,100,0
72,md,b9,0,m,16,21,Male,4,2,5,5,b,0,100
72,md,b9,1,m,10,21,Male,4,2,5,5,b,16.67,83.33
72,md,b9,2,m,80,21,Male,4,2,5,5,b,33.33,66.67
72,md,b9,3,m,13,21,Male,4,2,5,5,b,50,50
72,md,b9,4,m,70,21,Male,4,2,5,5,b,66.67,33.33
72,md,b9,5,m,100,21,Male,4,2,5,5,b,83.33,16.67
72,md,b9,6,m,100,21,Male,4,2,5,5,b,100,0
72,md,a8,0,m,2,21,Male,4,2,5,5,a,0,100
72,md,a8,1,m,9,21,Male,4,2,5,5,a,16.67,83.33
72,md,a8,2,m,19,21,Male,4,2,5,5,a,33.33,66.67
72,md,a8,3,m,18,21,Male,4,2,5,5,a,50,50
72,md,a8,4,m,94,21,Male,4,2,5,5,a,66.67,33.33
72,md,a8,5,m,91,21,Male,4,2,5,5,a,83.33,16.67
72,md,a8,6,m,100,21,Male,4,2,5,5,a,100,0
72,md,a10,0,m,4,21,Male,4,2,5,5,a,0,100
72,md,a10,1,m,1,21,Male,4,2,5,5,a,16.67,83.33
72,md,a10,2,m,0,21,Male,4,2,5,5,a,33.33,66.67
72,md,a10,3,m,18,21,Male,4,2,5,5,a,50,50
72,md,a10,4,m,100,21,Male,4,2,5,5,a,66.67,33.33
72,md,a10,5,m,95,21,Male,4,2,5,5,a,83.33,16.67
72,md,a10,6,m,96,21,Male,4,2,5,5,a,100,0
73,xb,w1,0,1,2,48,Female,1,1,1,1,w,100,0
73,xb,w1,1,1,2,48,Female,1,1,1,1,w,83.33,16.67
73,xb,w1,2,1,2,48,Female,1,1,1,1,w,66.67,33.33
73,xb,w1,3,1,1,48,Female,1,1,1,1,w,50,50
73,xb,w1,4,1,1,48,Female,1,1,1,1,w,33.33,66.67
73,xb,w1,5,1,1,48,Female,1,1,1,1,w,16.67,83.33
73,xb,w1,6,1,1,48,Female,1,1,1,1,w,0,100
73,xb,w3,0,1,2,48,Female,1,1,1,1,w,100,0
73,xb,w3,1,1,2,48,Female,1,1,1,1,w,83.33,16.67
73,xb,w3,2,1,2,48,Female,1,1,1,1,w,66.67,33.33
73,xb,w3,3,1,2,48,Female,1,1,1,1,w,50,50
73,xb,w3,4,1,1,48,Female,1,1,1,1,w,33.33,66.67
73,xb,w3,5,1,1,48,Female,1,1,1,1,w,16.67,83.33
73,xb,w3,6,1,1,48,Female,1,1,1,1,w,0,100
73,xb,w4,0,1,2,48,Female,1,1,1,1,w,100,0
73,xb,w4,1,1,2,48,Female,1,1,1,1,w,83.33,16.67
73,xb,w4,2,1,2,48,Female,1,1,1,1,w,66.67,33.33
73,xb,w4,3,1,1,48,Female,1,1,1,1,w,50,50
73,xb,w4,4,1,1,48,Female,1,1,1,1,w,33.33,66.67
73,xb,w4,5,1,1,48,Female,1,1,1,1,w,16.67,83.33
73,xb,w4,6,1,1,48,Female,1,1,1,1,w,0,100
73,xb,w5,0,1,2,48,Female,1,1,1,1,w,100,0
73,xb,w5,1,1,2,48,Female,1,1,1,1,w,83.33,16.67
73,xb,w5,2,1,2,48,Female,1,1,1,1,w,66.67,33.33
73,xb,w5,3,1,2,48,Female,1,1,1,1,w,50,50
73,xb,w5,4,1,1,48,Female,1,1,1,1,w,33.33,66.67
73,xb,w5,5,1,1,48,Female,1,1,1,1,w,16.67,83.33
73,xb,w5,6,1,1,48,Female,1,1,1,1,w,0,100
73,xb,w10,0,1,2,48,Female,1,1,1,1,w,100,0
73,xb,w10,1,1,2,48,Female,1,1,1,1,w,83.33,16.67
73,xb,w10,2,1,2,48,Female,1,1,1,1,w,66.67,33.33
73,xb,w10,3,1,2,48,Female,1,1,1,1,w,50,50
73,xb,w10,4,1,1,48,Female,1,1,1,1,w,33.33,66.67
73,xb,w10,5,1,1,48,Female,1,1,1,1,w,16.67,83.33
73,xb,w10,6,1,1,48,Female,1,1,1,1,w,0,100
73,xb,w9,0,1,2,48,Female,1,1,1,1,w,100,0
73,xb,w9,1,1,2,48,Female,1,1,1,1,w,83.33,16.67
73,xb,w9,2,1,2,48,Female,1,1,1,1,w,66.67,33.33
73,xb,w9,3,1,1,48,Female,1,1,1,1,w,50,50
73,xb,w9,4,1,1,48,Female,1,1,1,1,w,33.33,66.67
73,xb,w9,5,1,1,48,Female,1,1,1,1,w,16.67,83.33
73,xb,w9,6,1,1,48,Female,1,1,1,1,w,0,100
73,xb,b2,0,1,1,48,Female,1,1,1,1,b,0,100
73,xb,b2,1,1,1,48,Female,1,1,1,1,b,16.67,83.33
73,xb,b2,2,1,1,48,Female,1,1,1,1,b,33.33,66.67
73,xb,b2,3,1,1,48,Female,1,1,1,1,b,50,50
73,xb,b2,4,1,1,48,Female,1,1,1,1,b,66.67,33.33
73,xb,b2,5,1,2,48,Female,1,1,1,1,b,83.33,16.67
73,xb,b2,6,1,2,48,Female,1,1,1,1,b,100,0
73,xb,b4,0,1,1,48,Female,1,1,1,1,b,0,100
73,xb,b4,1,1,1,48,Female,1,1,1,1,b,16.67,83.33
73,xb,b4,2,1,1,48,Female,1,1,1,1,b,33.33,66.67
73,xb,b4,3,1,2,48,Female,1,1,1,1,b,50,50
73,xb,b4,4,1,2,48,Female,1,1,1,1,b,66.67,33.33
73,xb,b4,5,1,2,48,Female,1,1,1,1,b,83.33,16.67
73,xb,b4,6,1,2,48,Female,1,1,1,1,b,100,0
73,xb,b5,0,1,1,48,Female,1,1,1,1,b,0,100
73,xb,b5,1,1,1,48,Female,1,1,1,1,b,16.67,83.33
73,xb,b5,2,1,1,48,Female,1,1,1,1,b,33.33,66.67
73,xb,b5,3,1,2,48,Female,1,1,1,1,b,50,50
73,xb,b5,4,1,2,48,Female,1,1,1,1,b,66.67,33.33
73,xb,b5,5,1,2,48,Female,1,1,1,1,b,83.33,16.67
73,xb,b5,6,1,2,48,Female,1,1,1,1,b,100,0
73,xb,b6,0,1,1,48,Female,1,1,1,1,b,0,100
73,xb,b6,1,1,1,48,Female,1,1,1,1,b,16.67,83.33
73,xb,b6,2,1,1,48,Female,1,1,1,1,b,33.33,66.67
73,xb,b6,3,1,2,48,Female,1,1,1,1,b,50,50
73,xb,b6,4,1,2,48,Female,1,1,1,1,b,66.67,33.33
73,xb,b6,5,1,2,48,Female,1,1,1,1,b,83.33,16.67
73,xb,b6,6,1,2,48,Female,1,1,1,1,b,100,0
73,xb,b7,0,1,1,48,Female,1,1,1,1,b,0,100
73,xb,b7,1,1,1,48,Female,1,1,1,1,b,16.67,83.33
73,xb,b7,2,1,1,48,Female,1,1,1,1,b,33.33,66.67
73,xb,b7,3,1,2,48,Female,1,1,1,1,b,50,50
73,xb,b7,4,1,2,48,Female,1,1,1,1,b,66.67,33.33
73,xb,b7,5,1,2,48,Female,1,1,1,1,b,83.33,16.67
73,xb,b7,6,1,2,48,Female,1,1,1,1,b,100,0
73,xb,b9,0,1,1,48,Female,1,1,1,1,b,0,100
73,xb,b9,1,1,1,48,Female,1,1,1,1,b,16.67,83.33
73,xb,b9,2,1,1,48,Female,1,1,1,1,b,33.33,66.67
73,xb,b9,3,1,1,48,Female,1,1,1,1,b,50,50
73,xb,b9,4,1,2,48,Female,1,1,1,1,b,66.67,33.33
73,xb,b9,5,1,2,48,Female,1,1,1,1,b,83.33,16.67
73,xb,b9,6,1,2,48,Female,1,1,1,1,b,100,0
73,xb,a1,0,1,1,48,Female,1,1,1,1,a,0,100
73,xb,a1,1,1,1,48,Female,1,1,1,1,a,16.67,83.33
73,xb,a1,2,1,1,48,Female,1,1,1,1,a,33.33,66.67
73,xb,a1,3,1,1,48,Female,1,1,1,1,a,50,50
73,xb,a1,4,1,2,48,Female,1,1,1,1,a,66.67,33.33
73,xb,a1,5,1,2,48,Female,1,1,1,1,a,83.33,16.67
73,xb,a1,6,1,2,48,Female,1,1,1,1,a,100,0
73,xb,a3,0,1,1,48,Female,1,1,1,1,a,0,100
73,xb,a3,1,1,1,48,Female,1,1,1,1,a,16.67,83.33
73,xb,a3,2,1,1,48,Female,1,1,1,1,a,33.33,66.67
73,xb,a3,3,1,1,48,Female,1,1,1,1,a,50,50
73,xb,a3,4,1,2,48,Female,1,1,1,1,a,66.67,33.33
73,xb,a3,5,1,2,48,Female,1,1,1,1,a,83.33,16.67
73,xb,a3,6,1,2,48,Female,1,1,1,1,a,100,0
73,xb,a4,0,1,1,48,Female,1,1,1,1,a,0,100
73,xb,a4,1,1,1,48,Female,1,1,1,1,a,16.67,83.33
73,xb,a4,2,1,1,48,Female,1,1,1,1,a,33.33,66.67
73,xb,a4,3,1,1,48,Female,1,1,1,1,a,50,50
73,xb,a4,4,1,2,48,Female,1,1,1,1,a,66.67,33.33
73,xb,a4,5,1,2,48,Female,1,1,1,1,a,83.33,16.67
73,xb,a4,6,1,2,48,Female,1,1,1,1,a,100,0
73,xb,a5,0,1,1,48,Female,1,1,1,1,a,0,100
73,xb,a5,1,1,1,48,Female,1,1,1,1,a,16.67,83.33
73,xb,a5,2,1,1,48,Female,1,1,1,1,a,33.33,66.67
73,xb,a5,3,1,1,48,Female,1,1,1,1,a,50,50
73,xb,a5,4,1,2,48,Female,1,1,1,1,a,66.67,33.33
73,xb,a5,5,1,2,48,Female,1,1,1,1,a,83.33,16.67
73,xb,a5,6,1,2,48,Female,1,1,1,1,a,100,0
73,xb,a8,0,1,1,48,Female,1,1,1,1,a,0,100
73,xb,a8,1,1,1,48,Female,1,1,1,1,a,16.67,83.33
73,xb,a8,2,1,1,48,Female,1,1,1,1,a,33.33,66.67
73,xb,a8,3,1,2,48,Female,1,1,1,1,a,50,50
73,xb,a8,4,1,2,48,Female,1,1,1,1,a,66.67,33.33
73,xb,a8,5,1,2,48,Female,1,1,1,1,a,83.33,16.67
73,xb,a8,6,1,2,48,Female,1,1,1,1,a,100,0
73,xb,a10,0,1,1,48,Female,1,1,1,1,a,0,100
73,xb,a10,1,1,1,48,Female,1,1,1,1,a,16.67,83.33
73,xb,a10,2,1,1,48,Female,1,1,1,1,a,33.33,66.67
73,xb,a10,3,1,1,48,Female,1,1,1,1,a,50,50
73,xb,a10,4,1,2,48,Female,1,1,1,1,a,66.67,33.33
73,xb,a10,5,1,2,48,Female,1,1,1,1,a,83.33,16.67
73,xb,a10,6,1,2,48,Female,1,1,1,1,a,100,0
74,sd,w1,0,1,100,24,female,1,1,1,1,w,100,0
74,sd,w1,1,1,90,24,female,1,1,1,1,w,83.33,16.67
74,sd,w1,2,1,46,24,female,1,1,1,1,w,66.67,33.33
74,sd,w1,3,1,54,24,female,1,1,1,1,w,50,50
74,sd,w1,4,1,0,24,female,1,1,1,1,w,33.33,66.67
74,sd,w1,5,1,6,24,female,1,1,1,1,w,16.67,83.33
74,sd,w1,6,1,12,24,female,1,1,1,1,w,0,100
74,sd,w3,0,1,98,24,female,1,1,1,1,w,100,0
74,sd,w3,1,1,83,24,female,1,1,1,1,w,83.33,16.67
74,sd,w3,2,1,92,24,female,1,1,1,1,w,66.67,33.33
74,sd,w3,3,1,70,24,female,1,1,1,1,w,50,50
74,sd,w3,4,1,24,24,female,1,1,1,1,w,33.33,66.67
74,sd,w3,5,1,13,24,female,1,1,1,1,w,16.67,83.33
74,sd,w3,6,1,0,24,female,1,1,1,1,w,0,100
74,sd,w4,0,1,100,24,female,1,1,1,1,w,100,0
74,sd,w4,1,1,99,24,female,1,1,1,1,w,83.33,16.67
74,sd,w4,2,1,100,24,female,1,1,1,1,w,66.67,33.33
74,sd,w4,3,1,31,24,female,1,1,1,1,w,50,50
74,sd,w4,4,1,12,24,female,1,1,1,1,w,33.33,66.67
74,sd,w4,5,1,1,24,female,1,1,1,1,w,16.67,83.33
74,sd,w4,6,1,0,24,female,1,1,1,1,w,0,100
74,sd,w5,0,1,90,24,female,1,1,1,1,w,100,0
74,sd,w5,1,1,71,24,female,1,1,1,1,w,83.33,16.67
74,sd,w5,2,1,77,24,female,1,1,1,1,w,66.67,33.33
74,sd,w5,3,1,52,24,female,1,1,1,1,w,50,50
74,sd,w5,4,1,29,24,female,1,1,1,1,w,33.33,66.67
74,sd,w5,5,1,12,24,female,1,1,1,1,w,16.67,83.33
74,sd,w5,6,1,23,24,female,1,1,1,1,w,0,100
74,sd,w10,0,1,97,24,female,1,1,1,1,w,100,0
74,sd,w10,1,1,99,24,female,1,1,1,1,w,83.33,16.67
74,sd,w10,2,1,99,24,female,1,1,1,1,w,66.67,33.33
74,sd,w10,3,1,53,24,female,1,1,1,1,w,50,50
74,sd,w10,4,1,0,24,female,1,1,1,1,w,33.33,66.67
74,sd,w10,5,1,0,24,female,1,1,1,1,w,16.67,83.33
74,sd,w10,6,1,0,24,female,1,1,1,1,w,0,100
74,sd,w9,0,1,100,24,female,1,1,1,1,w,100,0
74,sd,w9,1,1,100,24,female,1,1,1,1,w,83.33,16.67
74,sd,w9,2,1,76,24,female,1,1,1,1,w,66.67,33.33
74,sd,w9,3,1,66,24,female,1,1,1,1,w,50,50
74,sd,w9,4,1,42,24,female,1,1,1,1,w,33.33,66.67
74,sd,w9,5,1,61,24,female,1,1,1,1,w,16.67,83.33
74,sd,w9,6,1,0,24,female,1,1,1,1,w,0,100
74,sd,b2,0,1,0,24,female,1,1,1,1,b,0,100
74,sd,b2,1,1,0,24,female,1,1,1,1,b,16.67,83.33
74,sd,b2,2,1,0,24,female,1,1,1,1,b,33.33,66.67
74,sd,b2,3,1,28,24,female,1,1,1,1,b,50,50
74,sd,b2,4,1,35,24,female,1,1,1,1,b,66.67,33.33
74,sd,b2,5,1,99,24,female,1,1,1,1,b,83.33,16.67
74,sd,b2,6,1,89,24,female,1,1,1,1,b,100,0
74,sd,b4,0,1,9,24,female,1,1,1,1,b,0,100
74,sd,b4,1,1,0,24,female,1,1,1,1,b,16.67,83.33
74,sd,b4,2,1,54,24,female,1,1,1,1,b,33.33,66.67
74,sd,b4,3,1,62,24,female,1,1,1,1,b,50,50
74,sd,b4,4,1,97,24,female,1,1,1,1,b,66.67,33.33
74,sd,b4,5,1,96,24,female,1,1,1,1,b,83.33,16.67
74,sd,b4,6,1,96,24,female,1,1,1,1,b,100,0
74,sd,b5,0,1,0,24,female,1,1,1,1,b,0,100
74,sd,b5,1,1,1,24,female,1,1,1,1,b,16.67,83.33
74,sd,b5,2,1,19,24,female,1,1,1,1,b,33.33,66.67
74,sd,b5,3,1,65,24,female,1,1,1,1,b,50,50
74,sd,b5,4,1,100,24,female,1,1,1,1,b,66.67,33.33
74,sd,b5,5,1,97,24,female,1,1,1,1,b,83.33,16.67
74,sd,b5,6,1,89,24,female,1,1,1,1,b,100,0
74,sd,b6,0,1,0,24,female,1,1,1,1,b,0,100
74,sd,b6,1,1,7,24,female,1,1,1,1,b,16.67,83.33
74,sd,b6,2,1,13,24,female,1,1,1,1,b,33.33,66.67
74,sd,b6,3,1,42,24,female,1,1,1,1,b,50,50
74,sd,b6,4,1,75,24,female,1,1,1,1,b,66.67,33.33
74,sd,b6,5,1,99,24,female,1,1,1,1,b,83.33,16.67
74,sd,b6,6,1,97,24,female,1,1,1,1,b,100,0
74,sd,b7,0,1,2,24,female,1,1,1,1,b,0,100
74,sd,b7,1,1,8,24,female,1,1,1,1,b,16.67,83.33
74,sd,b7,2,1,36,24,female,1,1,1,1,b,33.33,66.67
74,sd,b7,3,1,74,24,female,1,1,1,1,b,50,50
74,sd,b7,4,1,79,24,female,1,1,1,1,b,66.67,33.33
74,sd,b7,5,1,99,24,female,1,1,1,1,b,83.33,16.67
74,sd,b7,6,1,100,24,female,1,1,1,1,b,100,0
74,sd,b9,0,1,0,24,female,1,1,1,1,b,0,100
74,sd,b9,1,1,0,24,female,1,1,1,1,b,16.67,83.33
74,sd,b9,2,1,1,24,female,1,1,1,1,b,33.33,66.67
74,sd,b9,3,1,0,24,female,1,1,1,1,b,50,50
74,sd,b9,4,1,76,24,female,1,1,1,1,b,66.67,33.33
74,sd,b9,5,1,100,24,female,1,1,1,1,b,83.33,16.67
74,sd,b9,6,1,98,24,female,1,1,1,1,b,100,0
74,sd,a1,0,1,0,24,female,1,1,1,1,a,0,100
74,sd,a1,1,1,0,24,female,1,1,1,1,a,16.67,83.33
74,sd,a1,2,1,0,24,female,1,1,1,1,a,33.33,66.67
74,sd,a1,3,1,2,24,female,1,1,1,1,a,50,50
74,sd,a1,4,1,28,24,female,1,1,1,1,a,66.67,33.33
74,sd,a1,5,1,72,24,female,1,1,1,1,a,83.33,16.67
74,sd,a1,6,1,79,24,female,1,1,1,1,a,100,0
74,sd,a3,0,1,0,24,female,1,1,1,1,a,0,100
74,sd,a3,1,1,17,24,female,1,1,1,1,a,16.67,83.33
74,sd,a3,2,1,1,24,female,1,1,1,1,a,33.33,66.67
74,sd,a3,3,1,91,24,female,1,1,1,1,a,50,50
74,sd,a3,4,1,95,24,female,1,1,1,1,a,66.67,33.33
74,sd,a3,5,1,99,24,female,1,1,1,1,a,83.33,16.67
74,sd,a3,6,1,100,24,female,1,1,1,1,a,100,0
74,sd,a4,0,1,0,24,female,1,1,1,1,a,0,100
74,sd,a4,1,1,0,24,female,1,1,1,1,a,16.67,83.33
74,sd,a4,2,1,0,24,female,1,1,1,1,a,33.33,66.67
74,sd,a4,3,1,17,24,female,1,1,1,1,a,50,50
74,sd,a4,4,1,56,24,female,1,1,1,1,a,66.67,33.33
74,sd,a4,5,1,93,24,female,1,1,1,1,a,83.33,16.67
74,sd,a4,6,1,100,24,female,1,1,1,1,a,100,0
74,sd,a5,0,1,0,24,female,1,1,1,1,a,0,100
74,sd,a5,1,1,0,24,female,1,1,1,1,a,16.67,83.33
74,sd,a5,2,1,1,24,female,1,1,1,1,a,33.33,66.67
74,sd,a5,3,1,24,24,female,1,1,1,1,a,50,50
74,sd,a5,4,1,71,24,female,1,1,1,1,a,66.67,33.33
74,sd,a5,5,1,98,24,female,1,1,1,1,a,83.33,16.67
74,sd,a5,6,1,91,24,female,1,1,1,1,a,100,0
74,sd,a8,0,1,0,24,female,1,1,1,1,a,0,100
74,sd,a8,1,1,0,24,female,1,1,1,1,a,16.67,83.33
74,sd,a8,2,1,4,24,female,1,1,1,1,a,33.33,66.67
74,sd,a8,3,1,64,24,female,1,1,1,1,a,50,50
74,sd,a8,4,1,54,24,female,1,1,1,1,a,66.67,33.33
74,sd,a8,5,1,100,24,female,1,1,1,1,a,83.33,16.67
74,sd,a8,6,1,100,24,female,1,1,1,1,a,100,0
74,sd,a10,0,1,1,24,female,1,1,1,1,a,0,100
74,sd,a10,1,1,0,24,female,1,1,1,1,a,16.67,83.33
74,sd,a10,2,1,0,24,female,1,1,1,1,a,33.33,66.67
74,sd,a10,3,1,46,24,female,1,1,1,1,a,50,50
74,sd,a10,4,1,72,24,female,1,1,1,1,a,66.67,33.33
74,sd,a10,5,1,94,24,female,1,1,1,1,a,83.33,16.67
74,sd,a10,6,1,90,24,female,1,1,1,1,a,100,0
75,xb,w1,0,1,2,35,Male,3,1,3,4,w,100,0
75,xb,w1,1,1,2,35,Male,3,1,3,4,w,83.33,16.67
75,xb,w1,2,1,2,35,Male,3,1,3,4,w,66.67,33.33
75,xb,w1,3,1,2,35,Male,3,1,3,4,w,50,50
75,xb,w1,4,1,1,35,Male,3,1,3,4,w,33.33,66.67
75,xb,w1,5,1,1,35,Male,3,1,3,4,w,16.67,83.33
75,xb,w1,6,1,1,35,Male,3,1,3,4,w,0,100
75,xb,w3,0,1,2,35,Male,3,1,3,4,w,100,0
75,xb,w3,1,1,2,35,Male,3,1,3,4,w,83.33,16.67
75,xb,w3,2,1,2,35,Male,3,1,3,4,w,66.67,33.33
75,xb,w3,3,1,1,35,Male,3,1,3,4,w,50,50
75,xb,w3,4,1,1,35,Male,3,1,3,4,w,33.33,66.67
75,xb,w3,5,1,1,35,Male,3,1,3,4,w,16.67,83.33
75,xb,w3,6,1,1,35,Male,3,1,3,4,w,0,100
75,xb,w4,0,1,2,35,Male,3,1,3,4,w,100,0
75,xb,w4,1,1,2,35,Male,3,1,3,4,w,83.33,16.67
75,xb,w4,2,1,2,35,Male,3,1,3,4,w,66.67,33.33
75,xb,w4,3,1,2,35,Male,3,1,3,4,w,50,50
75,xb,w4,4,1,1,35,Male,3,1,3,4,w,33.33,66.67
75,xb,w4,5,1,1,35,Male,3,1,3,4,w,16.67,83.33
75,xb,w4,6,1,1,35,Male,3,1,3,4,w,0,100
75,xb,w5,0,1,2,35,Male,3,1,3,4,w,100,0
75,xb,w5,1,1,2,35,Male,3,1,3,4,w,83.33,16.67
75,xb,w5,2,1,2,35,Male,3,1,3,4,w,66.67,33.33
75,xb,w5,3,1,2,35,Male,3,1,3,4,w,50,50
75,xb,w5,4,1,1,35,Male,3,1,3,4,w,33.33,66.67
75,xb,w5,5,1,1,35,Male,3,1,3,4,w,16.67,83.33
75,xb,w5,6,1,1,35,Male,3,1,3,4,w,0,100
75,xb,w10,0,1,2,35,Male,3,1,3,4,w,100,0
75,xb,w10,1,1,2,35,Male,3,1,3,4,w,83.33,16.67
75,xb,w10,2,1,2,35,Male,3,1,3,4,w,66.67,33.33
75,xb,w10,3,1,2,35,Male,3,1,3,4,w,50,50
75,xb,w10,4,1,1,35,Male,3,1,3,4,w,33.33,66.67
75,xb,w10,5,1,1,35,Male,3,1,3,4,w,16.67,83.33
75,xb,w10,6,1,1,35,Male,3,1,3,4,w,0,100
75,xb,w9,0,1,2,35,Male,3,1,3,4,w,100,0
75,xb,w9,1,1,2,35,Male,3,1,3,4,w,83.33,16.67
75,xb,w9,2,1,2,35,Male,3,1,3,4,w,66.67,33.33
75,xb,w9,3,1,2,35,Male,3,1,3,4,w,50,50
75,xb,w9,4,1,1,35,Male,3,1,3,4,w,33.33,66.67
75,xb,w9,5,1,1,35,Male,3,1,3,4,w,16.67,83.33
75,xb,w9,6,1,1,35,Male,3,1,3,4,w,0,100
75,xb,b2,0,1,1,35,Male,3,1,3,4,b,0,100
75,xb,b2,1,1,1,35,Male,3,1,3,4,b,16.67,83.33
75,xb,b2,2,1,1,35,Male,3,1,3,4,b,33.33,66.67
75,xb,b2,3,1,2,35,Male,3,1,3,4,b,50,50
75,xb,b2,4,1,2,35,Male,3,1,3,4,b,66.67,33.33
75,xb,b2,5,1,2,35,Male,3,1,3,4,b,83.33,16.67
75,xb,b2,6,1,2,35,Male,3,1,3,4,b,100,0
75,xb,b4,0,1,1,35,Male,3,1,3,4,b,0,100
75,xb,b4,1,1,1,35,Male,3,1,3,4,b,16.67,83.33
75,xb,b4,2,1,1,35,Male,3,1,3,4,b,33.33,66.67
75,xb,b4,3,1,2,35,Male,3,1,3,4,b,50,50
75,xb,b4,4,1,2,35,Male,3,1,3,4,b,66.67,33.33
75,xb,b4,5,1,2,35,Male,3,1,3,4,b,83.33,16.67
75,xb,b4,6,1,2,35,Male,3,1,3,4,b,100,0
75,xb,b5,0,1,1,35,Male,3,1,3,4,b,0,100
75,xb,b5,1,1,1,35,Male,3,1,3,4,b,16.67,83.33
75,xb,b5,2,1,1,35,Male,3,1,3,4,b,33.33,66.67
75,xb,b5,3,1,2,35,Male,3,1,3,4,b,50,50
75,xb,b5,4,1,2,35,Male,3,1,3,4,b,66.67,33.33
75,xb,b5,5,1,2,35,Male,3,1,3,4,b,83.33,16.67
75,xb,b5,6,1,2,35,Male,3,1,3,4,b,100,0
75,xb,b6,0,1,1,35,Male,3,1,3,4,b,0,100
75,xb,b6,1,1,1,35,Male,3,1,3,4,b,16.67,83.33
75,xb,b6,2,1,1,35,Male,3,1,3,4,b,33.33,66.67
75,xb,b6,3,1,2,35,Male,3,1,3,4,b,50,50
75,xb,b6,4,1,2,35,Male,3,1,3,4,b,66.67,33.33
75,xb,b6,5,1,2,35,Male,3,1,3,4,b,83.33,16.67
75,xb,b6,6,1,2,35,Male,3,1,3,4,b,100,0
75,xb,b7,0,1,1,35,Male,3,1,3,4,b,0,100
75,xb,b7,1,1,1,35,Male,3,1,3,4,b,16.67,83.33
75,xb,b7,2,1,2,35,Male,3,1,3,4,b,33.33,66.67
75,xb,b7,3,1,2,35,Male,3,1,3,4,b,50,50
75,xb,b7,4,1,2,35,Male,3,1,3,4,b,66.67,33.33
75,xb,b7,5,1,2,35,Male,3,1,3,4,b,83.33,16.67
75,xb,b7,6,1,2,35,Male,3,1,3,4,b,100,0
75,xb,b9,0,1,1,35,Male,3,1,3,4,b,0,100
75,xb,b9,1,1,1,35,Male,3,1,3,4,b,16.67,83.33
75,xb,b9,2,1,1,35,Male,3,1,3,4,b,33.33,66.67
75,xb,b9,3,1,1,35,Male,3,1,3,4,b,50,50
75,xb,b9,4,1,2,35,Male,3,1,3,4,b,66.67,33.33
75,xb,b9,5,1,2,35,Male,3,1,3,4,b,83.33,16.67
75,xb,b9,6,1,2,35,Male,3,1,3,4,b,100,0
75,xb,a1,0,1,1,35,Male,3,1,3,4,a,0,100
75,xb,a1,1,1,1,35,Male,3,1,3,4,a,16.67,83.33
75,xb,a1,2,1,1,35,Male,3,1,3,4,a,33.33,66.67
75,xb,a1,3,1,1,35,Male,3,1,3,4,a,50,50
75,xb,a1,4,1,2,35,Male,3,1,3,4,a,66.67,33.33
75,xb,a1,5,1,2,35,Male,3,1,3,4,a,83.33,16.67
75,xb,a1,6,1,2,35,Male,3,1,3,4,a,100,0
75,xb,a3,0,1,1,35,Male,3,1,3,4,a,0,100
75,xb,a3,1,1,1,35,Male,3,1,3,4,a,16.67,83.33
75,xb,a3,2,1,1,35,Male,3,1,3,4,a,33.33,66.67
75,xb,a3,3,1,2,35,Male,3,1,3,4,a,50,50
75,xb,a3,4,1,2,35,Male,3,1,3,4,a,66.67,33.33
75,xb,a3,5,1,2,35,Male,3,1,3,4,a,83.33,16.67
75,xb,a3,6,1,2,35,Male,3,1,3,4,a,100,0
75,xb,a4,0,1,1,35,Male,3,1,3,4,a,0,100
75,xb,a4,1,1,1,35,Male,3,1,3,4,a,16.67,83.33
